date,location,deaths,cases
2020-04-11,Nevada,9,266
2020-04-11,New Jersey,279,3561
2020-04-11,New Mexico,1,216
2020-04-11,New York,921,10569
2020-04-11,North Carolina,7,237
2020-04-11,North Dakota,1,9
2020-04-11,Ohio,18,366
2020-04-11,Oklahoma,8,108
2020-04-11,Pennsylvania,73,1751
2020-04-11,Puerto Rico,6,42
2020-04-11,South Carolina,5,274
2020-04-11,Tennessee,4,257
2020-04-11,Texas,25,932
2020-04-11,Utah,4,247
2020-04-11,Vermont,1,51
2020-04-11,Virginia,12,467
2020-04-11,Washington,27,480
2020-04-11,Wisconsin,10,182
2020-04-12,Alabama,12,234
2020-04-12,Alaska,1,12
2020-04-12,Arizona,11,281
2020-04-12,Arkansas,4,57
2020-04-12,California,21,636
2020-04-12,Colorado,24,380
2020-04-12,Connecticut,46,972
2020-04-12,Delaware,1,153
2020-04-12,District of Columbia,9,118
2020-04-12,Florida,48,963
2020-04-12,Georgia,13,674
2020-04-12,Hawaii,2,23
2020-04-12,Idaho,1,42
2020-04-12,Illinois,80,1293
2020-04-12,Indiana,30,528
2020-04-12,Iowa,3,122
2020-04-12,Kansas,2,158
2020-04-12,Louisiana,51,761
2020-04-12,Maine,2,30
2020-04-12,Maryland,35,726
2020-04-12,Massachusetts,87,1301
2020-04-12,Michigan,116,1221
2020-04-12,Minnesota,7,91
2020-04-12,Mississippi,11,173
2020-04-12,Missouri,12,246
2020-04-12,Nebraska,2,64
2020-04-12,New Hampshire,1,66
2020-04-12,New Jersey,325,3563
2020-04-12,New Mexico,2,10
2020-04-12,New York,922,8678
2020-04-12,North Carolina,6,305
2020-04-12,North Dakota,1,15
2020-04-12,Ohio,16,372
2020-04-12,Oklahoma,6,74
2020-04-12,Oregon,4,49
2020-04-12,Other,1,4
2020-04-12,Pennsylvania,85,1668
2020-04-12,Puerto Rico,3,63
2020-04-12,Rhode Island,23,622
2020-04-12,South Carolina,8,144
2020-04-12,Tennessee,8,241
2020-04-12,Texas,34,904
2020-04-12,Utah,1,104
2020-04-12,Vermont,1,32
2020-04-12,Virginia,9,568
2020-04-12,Washington,12,315
2020-04-12,Wisconsin,13,145
2020-04-13,Alabama,1,321
2020-04-13,Arizona,8,149
2020-04-13,Arkansas,2,52
2020-04-13,California,36,1083
2020-04-13,Colorado,15,414
2020-04-13,Connecticut,60,525
2020-04-13,Delaware,2,146
2020-04-13,District of Columbia,3,97
2020-04-13,Florida,23,1401
2020-04-13,Georgia,4,293
2020-04-13,Hawaii,1,34
2020-04-13,Idaho,2,11
2020-04-13,Illinois,43,1672
2020-04-13,Indiana,13,493
2020-04-13,Iowa,7,77
2020-04-13,Kansas,11,69
2020-04-13,Kentucky,7,270
2020-04-13,Louisiana,34,581
2020-04-13,Maryland,30,531
2020-04-13,Massachusetts,70,933
2020-04-13,Michigan,105,683
2020-04-13,Minnesota,6,194
2020-04-13,Mississippi,3,139
2020-04-13,Missouri,12,139
2020-04-13,Nevada,10,134
2020-04-13,New Hampshire,1,44
2020-04-13,New Jersey,242,3699
2020-04-13,New Mexico,7,154
2020-04-13,New York,938,8007
2020-04-13,Ohio,6,354
2020-04-13,Oklahoma,2,102
2020-04-13,Oregon,4,156
2020-04-13,Pennsylvania,54,1219
2020-04-13,Puerto Rico,2,109
2020-04-13,South Carolina,2,109
2020-04-13,Texas,21,647
2020-04-13,Vermont,2,16
2020-04-13,Virginia,11,197
2020-04-13,Washington,11,175
2020-04-13,West Virginia,1,16
2020-04-13,Wisconsin,6,128
2020-04-14,Alabama,6,203
2020-04-14,Arizona,7,163
2020-04-14,Arkansas,2,130
2020-04-14,California,74,1134
2020-04-14,Colorado,17,389
2020-04-14,Connecticut,48,1346
2020-04-14,Delaware,6,133
2020-04-14,District of Columbia,2,80
2020-04-14,Florida,38,1124
2020-04-14,Georgia,32,863
2020-04-14,Illinois,78,1173
2020-04-14,Indiana,7,431
2020-04-14,Kentucky,16,55
2020-04-14,Louisiana,44,421
2020-04-14,Maryland,26,711
2020-04-14,Massachusetts,88,2023
2020-04-14,Michigan,132,1439
2020-04-14,Mississippi,2,161
2020-04-14,Missouri,10,180
2020-04-14,Montana,1,7
2020-04-14,Nevada,2,154
2020-04-14,New Jersey,167,2734
2020-04-14,New York,1018,6716
2020-04-14,North Carolina,5,185
2020-04-14,North Dakota,1,23
2020-04-14,Ohio,21,371
2020-04-14,Oklahoma,3,99
2020-04-14,Oregon,1,57
2020-04-14,Pennsylvania,32,1354
2020-04-14,Puerto Rico,1,6
2020-04-14,Tennessee,3,102
2020-04-14,Texas,24,584
2020-04-14,Vermont,1,21
2020-04-14,Virginia,8,473
2020-04-14,Washington,7,26
2020-04-14,West Virginia,2,18
2020-04-14,Wisconsin,12,87
2020-04-14,Wyoming,1,5
2020-04-15,Alabama,15,171
2020-04-15,Alaska,1,8
2020-04-15,Arizona,11,104
2020-04-15,Arkansas,3,88
2020-04-15,California,53,1455
2020-04-15,Colorado,21,254
2020-04-15,Connecticut,69,608
2020-04-15,Delaware,2,168
2020-04-15,District of Columbia,15,103
2020-04-15,Florida,72,609
2020-04-15,Georgia,60,1263
2020-04-15,Idaho,6,38
2020-04-15,Illinois,70,1223
2020-04-15,Indiana,37,168
2020-04-15,Iowa,8,189
2020-04-15,Kansas,16,51
2020-04-15,Louisiana,129,502
2020-04-15,Maine,1,37
2020-04-15,Maryland,40,536
2020-04-15,Michigan,175,1420
2020-04-15,Minnesota,9,74
2020-04-15,Mississippi,13,145
2020-04-15,Missouri,18,166
2020-04-15,Nebraska,3,83
2020-04-15,Nevada,12,144
2020-04-15,New Jersey,415,4240
2020-04-15,New Mexico,5,83
2020-04-15,New York,880,7271
2020-04-15,North Carolina,18,171
2020-04-15,Ohio,50,310
2020-04-15,Oklahoma,9,115
2020-04-15,Oregon,2,49
2020-04-15,Pennsylvania,102,1173
2020-04-15,Rhode Island,14,586
2020-04-15,South Carolina,15,162
2020-04-15,Tennessee,15,217
2020-04-15,Texas,37,752
2020-04-15,Utah,5,54
2020-04-15,Vermont,1,4
2020-04-15,Virginia,5,435
2020-04-15,Washington,17,164
2020-04-15,West Virginia,1,29
2020-04-15,Wisconsin,9,127
2020-04-16,Alabama,4,266
2020-04-16,Arizona,12,155
2020-04-16,Arkansas,1,71
2020-04-16,California,93,1297
2020-04-16,Colorado,27,330
2020-04-16,Connecticut,197,766
2020-04-16,Delaware,3,88
2020-04-16,District of Columbia,5,139
2020-04-16,Florida,25,883
2020-04-16,Georgia,27,409
2020-04-16,Idaho,6,9
2020-04-16,Illinois,81,1345
2020-04-16,Indiana,49,433
2020-04-16,Iowa,4,96
2020-04-16,Kentucky,9,162
2020-04-16,Louisiana,90,433
2020-04-16,Maine,4,35
2020-04-16,Maryland,9,560
2020-04-16,Massachusetts,264,2605
2020-04-16,Michigan,157,1102
2020-04-16,Minnesota,8,114
2020-04-16,Mississippi,11,273
2020-04-16,Missouri,17,125
2020-04-16,Nevada,5,77
2020-04-16,New Hampshire,7,217
2020-04-16,New Jersey,410,2206
2020-04-16,New Mexico,5,139
2020-04-16,New York,786,11434
2020-04-16,North Carolina,18,289
2020-04-16,North Dakota,1,24
2020-04-16,Ohio,38,509
2020-04-16,Oklahoma,15,79
2020-04-16,Oregon,3,30
2020-04-16,Pennsylvania,88,1288
2020-04-16,Puerto Rico,6,51
2020-04-16,South Carolina,9,103
2020-04-16,Texas,37,914
2020-04-16,Utah,2,131
2020-04-16,Virginia,41,318
2020-04-16,Washington,22,143
2020-04-16,West Virginia,1,62
2020-04-16,Wisconsin,10,166
2020-04-17,Alabama,15,158
2020-04-17,Arizona,9,273
2020-04-17,Arkansas,4,51
2020-04-17,California,96,991
2020-04-17,Colorado,18,395
2020-04-17,Connecticut,103,1129
2020-04-17,Delaware,9,56
2020-04-17,District of Columbia,9,153
2020-04-17,Florida,72,832
2020-04-17,Georgia,35,682
2020-04-17,Idaho,2,114
2020-04-17,Illinois,123,1141
2020-04-17,Indiana,41,582
2020-04-17,Iowa,7,146
2020-04-17,Kansas,7,111
2020-04-17,Kentucky,14,225
2020-04-17,Louisiana,53,581
2020-04-17,Maine,3,26
2020-04-17,Maryland,8,752
2020-04-17,Michigan,80,822
2020-04-17,Mississippi,7,264
2020-04-17,Missouri,14,303
2020-04-17,Nebraska,1,51
2020-04-17,Nevada,6,3
2020-04-17,New Jersey,422,4287
2020-04-17,New York,743,9237
2020-04-17,North Carolina,20,393
2020-04-17,Ohio,45,620
2020-04-17,Oklahoma,8,94
2020-04-17,Oregon,6,73
2020-04-17,Pennsylvania,62,1505
2020-04-17,Puerto Rico,5,69
2020-04-17,Rhode Island,7,278
2020-04-17,South Carolina,5,275
2020-04-17,South Dakota,1,143
2020-04-17,Tennessee,12,339
2020-04-17,Texas,39,959
2020-04-17,Vermont,4,15
2020-04-17,Virginia,13,389
2020-04-17,Washington,27,115
2020-04-17,West Virginia,2,26
2020-04-17,Wisconsin,11,154
2020-04-17,Wyoming,1,9
2020-04-18,Alabama,15,92
2020-04-18,Arizona,19,274
2020-04-18,California,81,1480
2020-04-18,Colorado,17,372
2020-04-18,Connecticut,65,925
2020-04-18,Delaware,6,247
2020-04-18,District of Columbia,5,126
2020-04-18,Florida,57,1416
2020-04-18,Georgia,63,1525
2020-04-18,Illinois,60,1844
2020-04-18,Indiana,45,612
2020-04-18,Iowa,4,191
2020-04-18,Kansas,4,115
2020-04-18,Kentucky,8,87
2020-04-18,Louisiana,57,586
2020-04-18,Maine,2,31
2020-04-18,Maryland,15,788
2020-04-18,Massachusetts,137,2998
2020-04-18,Michigan,239,1259
2020-04-18,Minnesota,24,261
2020-04-18,Mississippi,11,169
2020-04-18,Missouri,13,212
2020-04-18,Montana,1,7
2020-04-18,Nebraska,3,114
2020-04-18,Nevada,5,310
2020-04-18,New Hampshire,5,148
2020-04-18,New Jersey,371,3150
2020-04-18,New Mexico,8,113
2020-04-18,New York,477,6906
2020-04-18,North Carolina,27,294
2020-04-18,Ohio,11,693
2020-04-18,Oklahoma,5,108
2020-04-18,Oregon,6,49
2020-04-18,Other,1,1
2020-04-18,Pennsylvania,80,1630
2020-04-18,Puerto Rico,2,25
2020-04-18,Rhode Island,31,648
2020-04-18,South Carolina,5,168
2020-04-18,Tennessee,5,97
2020-04-18,Texas,39,970
2020-04-18,Utah,3,110
2020-04-18,Vermont,2,5
2020-04-18,Virginia,23,602
2020-04-18,Washington,24,460
2020-04-18,West Virginia,4,47
2020-04-18,Wisconsin,8,178
2020-04-19,Alabama,5,231
2020-04-19,Arkansas,1,49
2020-04-19,California,103,1354
2020-04-19,Colorado,22,393
2020-04-19,Connecticut,50,741
2020-04-19,Delaware,6,221
2020-04-19,District of Columbia,5,190
2020-04-19,Florida,23,733
2020-04-19,Georgia,23,475
2020-04-19,Idaho,2,46
2020-04-19,Illinois,127,1582
2020-04-19,Indiana,23,487
2020-04-19,Iowa,10,181
2020-04-19,Kansas,2,91
2020-04-19,Kentucky,7,185
2020-04-19,Louisiana,54,462
2020-04-19,Maine,3,20
2020-04-19,Maryland,87,754
2020-04-19,Massachusetts,159,1489
2020-04-19,Michigan,85,806
2020-04-19,Minnesota,10,139
2020-04-19,Mississippi,12,181
2020-04-19,Missouri,7,193
2020-04-19,Montana,2,4
2020-04-19,Nevada,9,102
2020-04-19,New Hampshire,1,55
2020-04-19,New Jersey,288,2953
2020-04-19,New Mexico,9,201
2020-04-19,New York,561,6806
2020-04-19,North Carolina,10,353
2020-04-19,Ohio,33,1115
2020-04-19,Oregon,2,59
2020-04-19,Other,1,3
2020-04-19,Pennsylvania,121,1764
2020-04-19,Puerto Rico,2,50
2020-04-19,Rhode Island,19,314
2020-04-19,South Carolina,3,149
2020-04-19,Tennessee,1,326
2020-04-19,Texas,26,841
2020-04-19,Utah,2,124
2020-04-19,Vermont,3,24
2020-04-19,Virginia,27,562
2020-04-19,Washington,10,259
2020-04-19,Wisconsin,16,146
2020-04-20,Alabama,4,190
2020-04-20,Arizona,4,209
2020-04-20,Arkansas,1,37
2020-04-20,California,37,920
2020-04-20,Colorado,9,290
2020-04-20,Connecticut,41,412
2020-04-20,District of Columbia,5,127
2020-04-20,Florida,26,822
2020-04-20,Georgia,14,632
2020-04-20,Hawaii,1,6
2020-04-20,Idaho,1,13
2020-04-20,Illinois,31,1197
2020-04-20,Indiana,17,570
2020-04-20,Iowa,1,389
2020-04-20,Kansas,7,84
2020-04-20,Kentucky,2,253
2020-04-20,Louisiana,29,348
2020-04-20,Maine,2,20
2020-04-20,Maryland,40,521
2020-04-20,Massachusetts,302,1093
2020-04-20,Michigan,91,657
2020-04-20,Minnesota,13,147
2020-04-20,Mississippi,7,300
2020-04-20,Missouri,6,168
2020-04-20,Nebraska,4,225
2020-04-20,Nevada,7,102
2020-04-20,New Jersey,336,3881
2020-04-20,New Mexico,2,47
2020-04-20,New York,524,6148
2020-04-20,North Carolina,13,294
2020-04-20,Ohio,20,1380
2020-04-20,Oklahoma,4,102
2020-04-20,Oregon,2,66
2020-04-20,Pennsylvania,234,1250
2020-04-20,Puerto Rico,2,95
2020-04-20,Rhode Island,13,215
2020-04-20,South Carolina,1,129
2020-04-20,Tennessee,6,481
2020-04-20,Texas,17,550
2020-04-20,Utah,2,152
2020-04-20,Virginia,19,489
2020-04-20,Washington,23,202
2020-04-20,West Virginia,2,105
2020-04-20,Wisconsin,9,147
2020-04-21,Alabama,6,185
2020-04-21,Arizona,7,135
2020-04-21,Arkansas,2,192
2020-04-21,California,48,2255
2020-04-21,Colorado,27,382
2020-04-21,Connecticut,204,1853
2020-04-21,Delaware,5,207
2020-04-21,District of Columbia,9,134
2020-04-21,Florida,48,745
2020-04-21,Georgia,88,1106
2020-04-21,Idaho,1,4
2020-04-21,Illinois,59,1156
2020-04-21,Indiana,15,477
2020-04-21,Iowa,4,257
2020-04-21,Kansas,9,143
2020-04-21,Kentucky,8,90
2020-04-21,Louisiana,32,595
2020-04-21,Maine,1,8
2020-04-21,Maryland,121,837
2020-04-21,Michigan,86,636
2020-04-21,Minnesota,9,114
2020-04-21,Mississippi,10,238
2020-04-21,Missouri,21,162
2020-04-21,Nebraska,5,174
2020-04-21,Nevada,1,102
2020-04-21,New Hampshire,4,57
2020-04-21,New Jersey,173,3421
2020-04-21,New Mexico,3,126
2020-04-21,New York,971,5080
2020-04-21,North Carolina,18,215
2020-04-21,Ohio,38,1317
2020-04-21,Oklahoma,3,113
2020-04-21,Oregon,1,47
2020-04-21,Pennsylvania,72,1012
2020-04-21,Puerto Rico,1,39
2020-04-21,Rhode Island,5,384
2020-04-21,South Carolina,3,69
2020-04-21,Tennessee,4,168
2020-04-21,Texas,17,495
2020-04-21,Utah,1,144
2020-04-21,Virginia,23,448
2020-04-21,Washington,7,136
2020-04-21,West Virginia,6,12
2020-04-21,Wisconsin,4,153
2020-04-22,Alabama,20,241
2020-04-22,Arizona,17,188
2020-04-22,Arkansas,1,17
2020-04-22,California,57,1794
2020-04-22,Colorado,36,361
2020-04-22,Connecticut,92,545
2020-04-22,Delaware,10,186
2020-04-22,District of Columbia,7,171
2020-04-22,Florida,45,810
2020-04-22,Georgia,23,474
2020-04-22,Idaho,3,64
2020-04-22,Illinois,119,1546
2020-04-22,Indiana,58,409
2020-04-22,Iowa,4,482
2020-04-22,Kansas,7,116
2020-04-22,Kentucky,17,154
2020-04-22,Louisiana,77,331
2020-04-22,Maine,1,13
2020-04-22,Maryland,70,509
2020-04-22,Massachusetts,255,2195
2020-04-22,Michigan,109,724
2020-04-22,Minnesota,17,97
2020-04-22,Mississippi,14,204
2020-04-22,Missouri,18,199
2020-04-22,Montana,2,4
2020-04-22,Nevada,4,107
2020-04-22,New Jersey,296,3665
2020-04-22,New York,671,4865
2020-04-22,North Carolina,27,298
2020-04-22,North Dakota,4,17
2020-04-22,Ohio,48,806
2020-04-22,Oklahoma,21,127
2020-04-22,Oregon,3,47
2020-04-22,Pennsylvania,266,1335
2020-04-22,Puerto Rico,1,46
2020-04-22,Rhode Island,16,410
2020-04-22,South Dakota,1,70
2020-04-22,Tennessee,5,156
2020-04-22,Texas,39,932
2020-04-22,Utah,4,84
2020-04-22,Vermont,2,2
2020-04-22,Virginia,24,640
2020-04-22,Washington,21,278
2020-04-22,West Virginia,2,6
2020-04-22,Wisconsin,7,126
2020-04-23,Alabama,13,288
2020-04-23,Arizona,23,217
2020-04-23,California,139,1872
2020-04-23,Colorado,23,418
2020-04-23,Connecticut,121,2109
2020-04-23,Delaware,7,269
2020-04-23,District of Columbia,15,108
2020-04-23,Florida,26,440
2020-04-23,Georgia,50,1333
2020-04-23,Hawaii,2,6
2020-04-23,Idaho,3,30
2020-04-23,Illinois,97,2048
2020-04-23,Indiana,31,341
2020-04-23,Iowa,7,107
2020-04-23,Kansas,3,167
2020-04-23,Kentucky,14,174
2020-04-23,Louisiana,68,404
2020-04-23,Maine,3,19
2020-04-23,Maryland,46,582
2020-04-23,Massachusetts,221,2711
2020-04-23,Michigan,241,1356
2020-04-23,Minnesota,19,155
2020-04-23,Mississippi,10,178
2020-04-23,Missouri,20,191
2020-04-23,Montana,2,2
2020-04-23,Nebraska,5,128
2020-04-23,Nevada,9,144
2020-04-23,New Hampshire,6,98
2020-04-23,New Jersey,433,3527
2020-04-23,New Mexico,13,239
2020-04-23,New York,518,4931
2020-04-23,North Carolina,20,397
2020-04-23,North Dakota,1,35
2020-04-23,Ohio,53,392
2020-04-23,Oklahoma,6,87
2020-04-23,Pennsylvania,59,833
2020-04-23,Rhode Island,10,341
2020-04-23,South Carolina,16,322
2020-04-23,South Dakota,1,103
2020-04-23,Texas,25,662
2020-04-23,Virginia,25,636
2020-04-23,Washington,22,204
2020-04-23,West Virginia,1,31
2020-04-23,Wisconsin,8,220
2020-04-23,Wyoming,4,4
2020-04-24,Alabama,6,207
2020-04-24,Arizona,18,299
2020-04-24,Arkansas,3,323
2020-04-24,California,112,2209
2020-04-24,Colorado,46,387
2020-04-24,Connecticut,95,631
2020-04-24,Delaware,3,108
2020-04-24,District of Columbia,12,155
2020-04-24,Florida,94,1339
2020-04-24,Georgia,33,669
2020-04-24,Idaho,3,70
2020-04-24,Illinois,123,1830
2020-04-24,Indiana,40,601
2020-04-24,Iowa,6,176
2020-04-24,Kansas,1,390
2020-04-24,Kentucky,6,101
2020-04-24,Louisiana,126,481
2020-04-24,Maine,5,30
2020-04-24,Maryland,50,962
2020-04-24,Massachusetts,178,2407
2020-04-24,Michigan,170,1441
2020-04-24,Minnesota,21,220
2020-04-24,Mississippi,8,259
2020-04-24,Missouri,16,267
2020-04-24,Nebraska,9,389
2020-04-24,Nevada,23,127
2020-04-24,New Hampshire,3,82
2020-04-24,New Jersey,306,4111
2020-04-24,New Mexico,7,169
2020-04-24,New York,657,5033
2020-04-24,North Carolina,16,472
2020-04-24,North Dakota,1,30
2020-04-24,Ohio,46,577
2020-04-24,Oklahoma,9,123
2020-04-24,Oregon,5,68
2020-04-24,Other,3,3
2020-04-24,Pennsylvania,51,2297
2020-04-24,Rhode Island,11,415
2020-04-24,South Carolina,10,156
2020-04-24,Tennessee,14,872
2020-04-24,Texas,49,1300
2020-04-24,Utah,3,167
2020-04-24,Vermont,3,2
2020-04-24,Virginia,24,732
2020-04-24,Washington,25,157
2020-04-24,West Virginia,4,42
2020-04-24,Wisconsin,5,207
2020-04-24,Wyoming,1,6
2020-04-25,Alabama,7,193
2020-04-25,Arizona,17,273
2020-04-25,Arkansas,2,211
2020-04-25,California,88,1794
2020-04-25,Colorado,122,978
2020-04-25,Connecticut,128,836
2020-04-25,Delaware,8,134
2020-04-25,District of Columbia,14,167
2020-04-25,Florida,59,885
2020-04-25,Georgia,18,608
2020-04-25,Hawaii,1,5
2020-04-25,Illinois,107,2721
2020-04-25,Indiana,35,642
2020-04-25,Iowa,11,521
2020-04-25,Kansas,5,238
2020-04-25,Kentucky,9,300
2020-04-25,Louisiana,61,401
2020-04-25,Maine,3,28
2020-04-25,Maryland,50,879
2020-04-25,Massachusetts,196,2284
2020-04-25,Michigan,110,1485
2020-04-25,Minnesota,21,243
2020-04-25,Mississippi,8,281
2020-04-25,Missouri,26,243
2020-04-25,Nebraska,3,222
2020-04-25,Nevada,2,190
2020-04-25,New Hampshire,2,50
2020-04-25,New Jersey,290,2171
2020-04-25,New Mexico,6,142
2020-04-25,New York,553,8130
2020-04-25,North Carolina,13,434
2020-04-25,Ohio,34,475
2020-04-25,Oklahoma,9,104
2020-04-25,Oregon,3,50
2020-04-25,Pennsylvania,23,1829
2020-04-25,Puerto Rico,8,46
2020-04-25,Rhode Island,13,443
2020-04-25,South Carolina,7,153
2020-04-25,South Dakota,1,84
2020-04-25,Texas,25,992
2020-04-25,Utah,4,170
2020-04-25,Vermont,1,2
2020-04-25,Virginia,38,596
2020-04-25,Washington,11,224
2020-04-25,West Virginia,1,29
2020-04-25,Wisconsin,9,304
2020-04-26,Arizona,7,241
2020-04-26,Arkansas,1,101
2020-04-26,California,68,1013
2020-04-26,Colorado,10,712
2020-04-26,Connecticut,98,647
2020-04-26,Delaware,12,134
2020-04-26,District of Columbia,12,171
2020-04-26,Florida,9,306
2020-04-26,Georgia,8,731
2020-04-26,Idaho,2,17
2020-04-26,Illinois,80,2119
2020-04-26,Indiana,45,718
2020-04-26,Iowa,5,647
2020-04-26,Kansas,2,176
2020-04-26,Kentucky,5,136
2020-04-26,Louisiana,47,372
2020-04-26,Maryland,77,1150
2020-04-26,Massachusetts,174,1498
2020-04-26,Michigan,72,459
2020-04-26,Minnesota,23,261
2020-04-26,Mississippi,12,284
2020-04-26,Missouri,14,165
2020-04-26,Nevada,8,141
2020-04-26,New Jersey,271,3302
2020-04-26,New Mexico,9,139
2020-04-26,New York,436,10553
2020-04-26,North Carolina,11,295
2020-04-26,North Dakota,1,55
2020-04-26,Ohio,21,418
2020-04-26,Oklahoma,6,73
2020-04-26,Oregon,1,76
2020-04-26,Pennsylvania,46,945
2020-04-26,Rhode Island,13,430
2020-04-26,South Carolina,9,183
2020-04-26,Tennessee,8,461
2020-04-26,Texas,21,534
2020-04-26,Utah,2,166
2020-04-26,Vermont,2,16
2020-04-26,Virginia,26,772
2020-04-26,Washington,15,342
2020-04-26,Wisconsin,8,331
2020-04-27,Alabama,10,201
2020-04-27,Arizona,2,248
2020-04-27,Arkansas,3,90
2020-04-27,California,36,1191
2020-04-27,Colorado,4,473
2020-04-27,Connecticut,59,686
2020-04-27,Delaware,8,458
2020-04-27,District of Columbia,13,142
2020-04-27,Florida,20,693
2020-04-27,Georgia,9,264
2020-04-27,Hawaii,1,1
2020-04-27,Illinois,58,2126
2020-04-27,Indiana,27,613
2020-04-27,Iowa,6,384
2020-04-27,Kansas,1,142
2020-04-27,Kentucky,3,170
2020-04-27,Louisiana,22,261
2020-04-27,Maine,3,50
2020-04-27,Maryland,35,815
2020-04-27,Massachusetts,169,847
2020-04-27,Michigan,166,751
2020-04-27,Minnesota,28,156
2020-04-27,Mississippi,6,193
2020-04-27,Missouri,17,167
2020-04-27,Nebraska,6,311
2020-04-27,Nevada,1,195
2020-04-27,New Hampshire,7,67
2020-04-27,New Jersey,56,3540
2020-04-27,New Mexico,6,66
2020-04-27,New York,405,5902
2020-04-27,North Carolina,19,410
2020-04-27,North Dakota,1,64
2020-04-27,Ohio,17,385
2020-04-27,Oklahoma,1,60
2020-04-27,Oregon,5,58
2020-04-27,Other,1,2
2020-04-27,Pennsylvania,23,1463
2020-04-27,Puerto Rico,1,13
2020-04-27,Rhode Island,11,310
2020-04-27,South Carolina,8,245
2020-04-27,South Dakota,1,65
2020-04-27,Tennessee,4,478
2020-04-27,Texas,18,803
2020-04-27,Virginia,12,604
2020-04-27,Washington,12,202
2020-04-27,West Virginia,2,45
2020-04-27,Wisconsin,11,225
2020-04-28,Alabama,9,146
2020-04-28,California,54,1413
2020-04-28,Colorado,18,438
2020-04-28,Connecticut,88,728
2020-04-28,Delaware,5,128
2020-04-28,District of Columbia,7,51
2020-04-28,Florida,13,606
2020-04-28,Georgia,79,816
2020-04-28,Hawaii,2,1
2020-04-28,Illinois,50,1980
2020-04-28,Indiana,31,949
2020-04-28,Iowa,9,392
2020-04-28,Kansas,5,196
2020-04-28,Kentucky,5,71
2020-04-28,Louisiana,11,295
2020-04-28,Maine,1,8
2020-04-28,Maryland,35,906
2020-04-28,Massachusetts,104,2132
2020-04-28,Michigan,93,494
2020-04-28,Minnesota,14,209
2020-04-28,Mississippi,2,183
2020-04-28,Missouri,21,169
2020-04-28,New Jersey,143,2150
2020-04-28,New York,481,3951
2020-04-28,North Carolina,16,443
2020-04-28,North Dakota,2,75
2020-04-28,Ohio,25,353
2020-04-28,Oklahoma,2,27
2020-04-28,Pennsylvania,70,942
2020-04-28,Rhode Island,7,269
2020-04-28,South Carolina,3,115
2020-04-28,Tennessee,3,251
2020-04-28,Texas,20,445
2020-04-28,Vermont,1,4
2020-04-28,Virginia,11,568
2020-04-28,Washington,15,165
2020-04-28,Wisconsin,10,169
2020-04-29,Alabama,14,199
2020-04-29,Arkansas,6,58
2020-04-29,California,85,1192
2020-04-29,Colorado,30,437
2020-04-29,Connecticut,75,315
2020-04-29,Delaware,12,413
2020-04-29,District of Columbia,5,102
2020-04-29,Florida,83,710
2020-04-29,Georgia,41,620
2020-04-29,Idaho,4,55
2020-04-29,Illinois,142,2219
2020-04-29,Indiana,57,627
2020-04-29,Iowa,9,508
2020-04-29,Kansas,1,179
2020-04-29,Kentucky,12,219
2020-04-29,Louisiana,61,218
2020-04-29,Maryland,71,626
2020-04-29,Massachusetts,150,2109
2020-04-29,Michigan,168,1132
2020-04-29,Minnesota,15,370
2020-04-29,Mississippi,10,248
2020-04-29,Missouri,14,147
2020-04-29,Montana,1,2
2020-04-29,Nevada,13,121
2020-04-29,New Jersey,431,2668
2020-04-29,New Mexico,6,149
2020-04-29,New York,335,3110
2020-04-29,North Carolina,23,362
2020-04-29,Ohio,46,444
2020-04-29,Oklahoma,10,129
2020-04-29,Oregon,7,31
2020-04-29,Pennsylvania,160,1579
2020-04-29,Puerto Rico,2,3
2020-04-29,Rhode Island,6,219
2020-04-29,South Carolina,15,122
2020-04-29,Tennessee,4,134
2020-04-29,Texas,41,952
2020-04-29,Virginia,32,801
2020-04-29,Washington,22,156
2020-04-29,West Virginia,4,32
2020-04-29,Wisconsin,18,208
2020-04-30,Alabama,14,159
2020-04-30,Arizona,33,254
2020-04-30,California,82,2583
2020-04-30,Colorado,30,442
2020-04-30,Connecticut,82,455
2020-04-30,Delaware,7,80
2020-04-30,District of Columbia,15,112
2020-04-30,Florida,47,345
2020-04-30,Georgia,65,853
2020-04-30,Illinois,90,2256
2020-04-30,Indiana,63,594
2020-04-30,Iowa,12,467
2020-04-30,Kansas,7,187
2020-04-30,Kentucky,9,162
